Datetime,open,high,low,close,tick_volume
2025-07-22 16:00:00+00:00,1.3527406454086304,1.3533265590667725,1.3526674509048462,1.3532898426055908,0
2025-07-22 20:00:00+00:00,1.3531616926193237,1.3534914255142212,1.3519543409347534,1.3521004915237427,0
2025-07-23 00:00:00+00:00,1.3521919250488281,1.3535462617874146,1.351807951927185,1.3527772426605225,0
2025-07-23 04:00:00+00:00,1.3528138399124146,1.354866623878479,1.3517167568206787,1.354316234588623,0
2025-07-23 08:00:00+00:00,1.3544262647628784,1.354866623878479,1.3533813953399658,1.3540045022964478,0
2025-07-23 12:00:00+00:00,1.353931188583374,1.3575520515441895,1.3524662256240845,1.3570362329483032,0
2025-07-23 16:00:00+00:00,1.3564472198486328,1.3583449125289917,1.3555278778076172,1.3582342863082886,0
2025-07-23 20:00:00+00:00,1.3582158088684082,1.35869562625885,1.3572388887405396,1.3579576015472412,0
2025-07-24 00:00:00+00:00,1.3578470945358276,1.3588248491287231,1.357183575630188,1.3579022884368896,0
2025-07-24 04:00:00+00:00,1.357736349105835,1.3582342863082886,1.3557482957839966,1.356042504310608,0
2025-07-24 08:00:00+00:00,1.3563183546066284,1.356594443321228,1.3536561727523804,1.3551421165466309,0
2025-07-24 12:00:00+00:00,1.3552706241607666,1.3561712503433228,1.3523746728897095,1.3524662256240845,0
2025-07-24 16:00:00+00:00,1.3522833585739136,1.3528138399124146,1.3506031036376953,1.350785493850708,0
2025-07-24 20:00:00+00:00,1.350858449935913,1.3512600660324097,1.3493820428848267,1.3509132862091064,0
2025-07-25 00:00:00+00:00,1.3510775566101074,1.3512965440750122,1.3488723039627075,1.3494912385940552,0
2025-07-25 04:00:00+00:00,1.3494548797607422,1.3504753112792969,1.3467469215393066,1.3469464778900146,0
2025-07-25 08:00:00+00:00,1.3470553159713745,1.3476543426513672,1.3439595699310303,1.3450984954833984,0
2025-07-25 12:00:00+00:00,1.3451346158981323,1.345442295074463,1.341687560081482,1.3427865505218506,0
2025-07-25 16:00:00+00:00,1.3427685499191284,1.3437970876693726,1.3417775630950928,1.3437789678573608,0
2025-07-25 20:00:00+00:00,1.3436164855957031,1.3438512086868286,1.3430570363998413,1.3438512086868286,0
2025-07-27 20:00:00+00:00,1.3434721231460571,1.3443571329116821,1.3433817625045776,1.343742847442627,0
2025-07-28 00:00:00+00:00,1.3439234495162964,1.3453155755996704,1.3430570363998413,1.3442305326461792,0
2025-07-28 04:00:00+00:00,1.3443571329116821,1.3444656133651733,1.3407162427902222,1.3408241271972656,0
2025-07-28 08:00:00+00:00,1.3409138917922974,1.3428586721420288,1.340644359588623,1.3426424264907837,0
2025-07-28 12:00:00+00:00,1.342930793762207,1.3438873291015625,1.3392258882522583,1.3392258882522583,0
2025-07-28 16:00:00+00:00,1.3391900062561035,1.3391900062561035,1.3351670503616333,1.335505723953247,0
2025-07-28 20:00:00+00:00,1.335559368133545,1.3365768194198608,1.3353452682495117,1.3360588550567627,0
2025-07-29 00:00:00+00:00,1.3359695672988892,1.3359695672988892,1.3342050313949585,1.3342229127883911,0
2025-07-29 04:00:00+00:00,1.3342229127883911,1.3353452682495117,1.3316643238067627,1.3332089185714722,0
2025-07-29 08:00:00+00:00,1.3332089185714722,1.3362016677856445,1.332924485206604,1.333991527557373,0
2025-07-29 12:00:00+00:00,1.3338847160339355,1.3342584371566772,1.3308844566345215,1.3338490724563599,0
2025-07-29 16:00:00+00:00,1.3340091705322266,1.336290955543518,1.333653450012207,1.3358268737792969,0
2025-07-29 20:00:00+00:00,1.3357912302017212,1.3360053300857544,1.3347214460372925,1.33539879322052,0
2025-07-30 00:00:00+00:00,1.335416555404663,1.3368983268737793,1.335327386856079,1.3359695672988892,0
2025-07-30 04:00:00+00:00,1.3359874486923218,1.3368626832962036,1.3342584371566772,1.3361839056015015,0
2025-07-30 08:00:00+00:00,1.3363444805145264,1.3384371995925903,1.3358268737792969,1.337327480316162,0
2025-07-30 12:00:00+00:00,1.3374348878860474,1.3379179239273071,1.327316164970398,1.3273338079452515,0
2025-07-30 16:00:00+00:00,1.3274219036102295,1.3306012153625488,1.3230488300323486,1.324310302734375,0
2025-07-30 20:00:00+00:00,1.324643611907959,1.3259258270263672,1.3232239484786987,1.3257501125335693,0
2025-07-31 00:00:00+00:00,1.325574278831482,1.3263126611709595,1.3243454694747925,1.3260489702224731,0
2025-07-31 04:00:00+00:00,1.3260489702224731,1.3281975984573364,1.3247489929199219,1.3259258270263672,0
2025-07-31 08:00:00+00:00,1.326084017753601,1.326084017753601,1.3210214376449585,1.3241524696350098,0
2025-07-31 12:00:00+00:00,1.3239245414733887,1.324047327041626,1.3188437223434448,1.322226643562317,0
2025-07-31 16:00:00+00:00,1.3219294548034668,1.3236618041992188,1.320027470588684,1.3207770586013794,0
2025-07-31 20:00:00+00:00,1.3205852508544922,1.3223315477371216,1.320062279701233,1.3208119869232178,0
2025-08-01 00:00:00+00:00,1.3207422494888306,1.3213706016540527,1.3190349340438843,1.3200448751449585,0
2025-08-01 04:00:00+00:00,1.3201320171356201,1.321300745010376,1.3187741041183472,1.319278597831726,0
2025-08-01 08:00:00+00:00,1.3194701671600342,1.3194701671600342,1.314198613166809,1.3158414363861084,0
2025-08-01 12:00:00+00:00,1.3158068656921387,1.3304948806762695,1.3147687911987305,1.3263126611709595,0
2025-08-01 16:00:00+00:00,1.3256797790527344,1.3277214765548706,1.3216499090194702,1.3263126611709595,0
2025-08-01 20:00:00+00:00,1.326259970664978,1.329115629196167,1.326259970664978,1.327386736869812,0
2025-08-03 20:00:00+00:00,1.3279860019683838,1.3292393684387207,1.3277214765548706,1.3291332721710205,0
2025-08-04 00:00:00+00:00,1.3293452262878418,1.3293452262878418,1.325486421585083,1.3283387422561646,0
2025-08-04 04:00:00+00:00,1.328356385231018,1.3290449380874634,1.326435923576355,1.3277567625045776,0
2025-08-04 08:00:00+00:00,1.327580451965332,1.3313806056976318,1.326664686203003,1.329504370689392,0
2025-08-04 12:00:00+00:00,1.3293452262878418,1.333048939704895,1.3280389308929443,1.328832983970642,0
