Date,open,high,low,close,tick_volume
2025-07-21 23:00:00+00:00,1.348945140838623,1.3520090579986572,1.3463118076324463,1.348945140838623,0
2025-07-22 23:00:00+00:00,1.3521736860275269,1.3575890064239502,1.3517167568206787,1.352155327796936,0
2025-07-23 23:00:00+00:00,1.3579576015472412,1.3588987588882446,1.3523746728897095,1.3579576015472412,0
2025-07-24 23:00:00+00:00,1.3509862422943115,1.3512235879898071,1.341813564300537,1.3510043621063232,0
2025-07-27 23:00:00+00:00,1.3439956903457642,1.3453338146209717,1.3392258882522583,1.344085931777954,0
2025-07-28 23:00:00+00:00,1.3358447551727295,1.3362016677856445,1.330866813659668,1.336023211479187,0
2025-07-29 23:00:00+00:00,1.3356127738952637,1.3385447263717651,1.3272985219955444,1.3353630304336548,0
2025-07-30 23:00:00+00:00,1.325556755065918,1.32821524143219,1.3188261985778809,1.3257676362991333,0
2025-07-31 23:00:00+00:00,1.3207422494888306,1.3305480480194092,1.314405918121338,1.3209865093231201,0
2025-08-03 23:00:00+00:00,1.3292216062545776,1.3330844640731812,1.325468897819519,1.3289920091629028,0
2025-08-04 23:00:00+00:00,1.3299994468688965,1.3309553861618042,1.3263126611709595,1.3297518491744995,0
2025-08-05 23:00:00+00:00,1.3298580646514893,1.3358982801437378,1.3283387422561646,1.3299463987350464,0
2025-08-06 23:00:00+00:00,1.3357733488082886,1.3437248468399048,1.3347570896148682,1.3357912302017212,0
2025-08-07 23:00:00+00:00,1.345188856124878,1.3454785346984863,1.3419936895370483,1.345152735710144,0
2025-08-10 23:00:00+00:00,1.3443931341171265,1.3476543426513672,1.3400335311889648,1.3444474935531616,0
2025-08-11 23:00:00+00:00,1.3434358835220337,1.3523930311203003,1.342227816581726,1.3435261249542236,0
2025-08-12 23:00:00+00:00,1.3505300283432007,1.3585110902786255,1.3494184017181396,1.3504207134246826,0
2025-08-13 23:00:00+00:00,1.3585665225982666,1.3594529628753662,1.3529237508773804,1.3585295677185059,0
